gentau_vis_px,gentau_vis_py,gentau_vis_pz,gentau_vis_e,genmet_px,genmet_py,boson_mass
190.2104,-50.543045,72.21772,209.64258,272.5959,-274.9294,1003.5293
143.88715,-44.254593,-70.9023,166.40053,-229.54353,66.92644,1006.6812
-143.03053,-207.32895,-213.86366,330.42505,171.94226,248.38939,1017.0106
-80.58837,-1.3124667,56.89764,98.65885,283.36386,-11.758648,991.3707
80.48941,-84.016815,-134.6429,177.9497,-82.51397,89.2889,891.637
103.8283,-57.49894,327.54486,348.38498,-215.18437,78.87389,1123.4186
-126.12385,6.454452,-155.0037,199.93762,400.8271,-27.669474,931.5612
-52.562473,158.91711,485.54367,513.5858,58.76035,-149.10997,1050.6757
-86.208435,24.18372,131.36514,158.97662,314.7608,-81.610016,1052.4204
-27.226387,98.4334,-36.27189,108.37933,111.16364,-370.33905,983.28015
-136.30795,361.53125,238.4472,454.0284,147.38544,-358.4644,1006.48224
288.5477,-303.7151,-394.00952,575.10535,-287.01178,322.41238,994.3022
-117.05207,-237.21417,34.888588,266.81262,152.85774,314.06866,1007.10333
243.56479,-88.99438,351.78262,437.02957,-241.69615,87.997765,955.3397
-209.52956,122.35663,-121.017456,271.14392,224.25569,-129.91844,986.39465
15.923839,139.1752,122.37318,186.00677,140.93922,-276.5001,978.5257
104.92775,-5.934254,139.22069,174.43465,176.00739,-105.73666,81.18223
-36.24042,92.86674,230.70058,251.31729,42.73663,-124.905014,882.399
49.459393,-102.05657,-193.35313,224.15894,-122.898026,257.81464,993.3882
-28.411255,99.56773,29.392021,107.632904,114.002914,-353.5985,978.178
-115.20833,-280.69666,29.216047,304.82318,112.82416,281.64664,941.76514
-71.31739,-98.17175,-83.04084,147.03703,173.87729,215.8726,987.78754
90.23223,-125.1061,-15.010949,154.97981,-117.97281,143.65236,695.00854
99.70749,76.810104,-327.21442,350.58618,-207.04529,-156.0388,1007.6414
119.67003,-205.3548,1000.3813,1028.2286,-152.21747,229.02072,997.1345
-29.668503,-259.0295,315.4883,409.2791,10.630047,254.64066,676.72327
-131.88737,109.57684,-193.32315,258.40903,219.98412,-188.40906,994.5539
-111.49981,-174.91815,91.804955,226.84077,164.36372,270.19873,906.3401
-122.127625,-13.579876,-189.83716,226.1365,-83.9273,-165.99728,1043.0621
-9.870169,-81.84355,-165.56538,184.95319,22.500072,268.87094,962.4948
-230.58713,114.55105,836.4885,875.21735,402.69382,-201.66336,958.6772
85.402664,2.1112356,348.58057,358.89624,-135.88475,7.771261,1025.5256
85.0623,233.64981,-343.86584,424.3484,-83.793,-247.15118,990.63336
181.42947,213.44713,37.37884,282.61905,-210.14044,-241.44908,984.482
-76.2342,33.963234,-76.55054,113.248215,337.91983,-144.38928,1002.1053
19.144493,268.0905,-1202.3518,1232.0264,-9.155028,-289.58755,1018.8241
238.9539,-140.33043,1616.9227,1640.4972,-233.8956,143.44347,1006.9831
-83.40154,-158.23993,119.10662,214.9002,101.2281,238.06004,969.7234
78.19254,-21.666574,-65.41455,104.223785,-159.32967,34.633305,1076.6023
-152.39304,-105.24872,-804.3733,825.4195,137.91826,109.92732,997.357
102.74624,60.771164,69.446976,138.1044,-172.45055,-100.40783,973.5698
141.48816,-196.52339,-12.886931,242.50038,-218.53844,292.25137,1100.9073
351.2374,-153.65999,1508.8513,1556.7953,-433.63083,196.2446,1041.6857
-58.649483,-122.83251,-26.178297,138.61064,162.8933,371.02548,896.37335
-86.3989,-192.67209,-82.934654,226.86005,106.49979,259.93668,1020.6374
-10.986206,-123.54855,-30.349306,127.695114,32.288635,365.6828,949.22363
-33.180893,79.44533,103.43758,134.5804,132.79614,-285.78262,1011.4171
-142.6958,-0.032820843,-8.671277,142.9591,420.0575,12.18005,1048.6997
-207.13165,-54.17181,-149.60872,261.19128,204.4851,60.394672,1005.85004
-138.8287,-4.586382,-543.8494,561.308,167.23033,26.075977,1028.4882
-253.72363,-43.70208,1408.9121,1432.2426,304.06653,69.36349,1041.725
-217.82347,78.657364,285.5407,367.65143,294.19974,-86.97933,966.403
102.084984,80.57896,70.89548,148.12326,-133.36044,-100.24812,909.3717
387.95517,-66.42511,33.204636,394.99884,-410.90524,76.37916,1003.5547
-202.75931,233.62144,-101.393616,325.53186,210.33127,-219.61958,989.2325
-286.55365,-240.94592,408.52704,554.1322,331.13254,303.03238,1090.0397
-156.56586,40.690525,210.70094,265.6379,284.24384,-72.777954,1014.77325
244.26616,120.57771,-141.13168,306.7949,-342.5575,-176.81136,841.2704
-350.97586,93.127304,-181.61371,406.0053,414.6216,-134.9377,1010.503
112.01839,114.56111,314.00305,352.51993,-231.96411,-230.66191,992.4242
304.56238,-98.26774,-168.11789,361.49472,-298.09216,103.7924,1007.3873
-96.05139,186.20197,115.891914,239.43266,163.25566,-368.79282,986.83215
227.99525,-250.53275,316.35645,463.49744,-306.1089,363.72278,1020.4218
-101.20653,171.6649,-232.65686,306.33447,151.74716,-293.5307,976.0869
-5.6519346,-84.12685,79.26421,115.72418,78.527695,-114.93117,81.05216
-275.25317,85.91634,-470.61197,551.92535,-130.84875,93.649086,80.119835
102.73203,185.08505,641.8283,675.8357,134.13895,106.66749,81.02623
-96.9161,93.21778,22.79891,136.3895,234.52107,-193.24043,1008.5216
-254.02237,-1.9978961,79.95319,266.3154,253.95447,7.8724113,1015.7875
-11.62751,232.571,82.47716,247.03636,20.503063,-283.15854,991.48645
270.1701,-291.413,-612.93054,730.4775,-271.23196,282.55606,1017.32996
149.15318,16.405193,618.9787,636.907,-150.72684,5.477725,999.5405
143.32564,18.027958,168.51492,221.95618,-146.7648,-19.12216,1001.5458
77.806595,-58.99107,-36.2114,104.1398,-130.56485,151.88358,1015.72595
114.47344,-139.98628,-0.4208482,180.83287,-151.6043,185.17865,1011.4777
80.88982,95.485886,-15.161163,126.05791,-272.61124,-20.191715,1010.40045
205.62788,136.99718,106.82137,269.18744,-220.34702,-141.44672,1021.68036
-155.8812,36.905914,304.81946,344.34854,195.5752,-50.938744,999.01117
145.52466,-1.9798757,22.641083,147.28877,-223.89575,-4.560889,1014.6622
-23.555618,-147.47827,180.07726,233.94987,55.57041,333.42978,1002.1489
-47.346928,-72.7448,-45.733116,98.10746,245.1189,370.9475,958.1844
21.071154,-96.03295,-552.4396,561.1201,-56.704163,-146.29736,79.578575
-19.759024,125.35429,-26.409422,129.62096,52.0967,-200.5229,994.75934
96.60026,-105.83708,200.69627,246.60112,-100.9353,116.39297,1015.2342
191.79866,-208.18982,452.96936,534.14514,-256.28363,292.30133,994.75757
-44.544792,414.68152,-59.69354,421.31738,-35.45975,173.32225,80.66408
-71.53017,-93.34101,-74.91216,139.43166,110.6934,144.8253,985.1158
-13.827169,-80.77722,7.299266,82.27654,42.23147,317.46286,999.3154
-121.33473,88.802025,378.82278,407.57162,396.7709,-188.3674,1008.7871
-82.66974,-183.20406,346.07217,400.20493,78.69565,181.57947,998.30994
54.641396,-169.92657,50.11247,185.39682,-63.50564,195.43634,995.9671
-26.875711,184.63924,-47.24197,192.47273,37.73358,-240.91612,1004.4274
-135.91435,115.95058,-90.26042,200.16046,203.11295,-163.84271,985.1793
105.111534,196.46506,-10.219054,223.05022,177.77406,-363.59076,936.6706
50.89363,102.80607,-90.1529,145.89995,-44.749725,-123.255684,992.2326
-27.125002,105.55467,16.740627,110.26252,105.95374,-310.1675,1016.848
237.9574,-121.17813,453.5708,526.3405,-258.2448,110.30372,990.0384
44.023167,-77.32452,-503.2785,511.08353,-118.84295,232.32443,993.2389
-160.03873,45.93906,-116.55951,203.24596,-477.6657,88.22473,80.117294
232.02226,264.4026,98.06565,365.1848,34.50591,122.46565,81.66379
117.3117,-83.330154,38.580425,148.97792,-140.43642,88.72957,1004.813
0.48171464,-406.8795,-323.5797,519.86053,-11.819133,488.5657,1116.1687
259.55032,-19.054966,-934.0049,969.5848,-257.60413,28.956028,1005.8648
-229.79771,225.71597,1398.1025,1434.7283,240.72444,-225.5113,990.6336
-53.38094,100.50474,-15.6844425,114.8771,183.61655,-308.87186,994.90967
-159.21176,303.66165,-123.456635,364.41782,147.95178,-302.85782,1055.7666
-227.77507,-28.052444,-47.71464,234.40376,231.69963,13.399522,1021.0295
-4.6219196,-393.16687,-304.32852,497.20963,20.497952,400.7055,996.28284
-85.788864,-68.89266,27.617762,113.44024,298.9373,246.94064,1004.9961
266.63354,239.79149,-790.2446,867.8018,-280.5471,-256.41504,1001.9621
187.64339,-91.89638,12.023105,209.28345,-234.467,107.5802,766.57214
-70.911545,267.4875,-257.59073,378.06216,113.61549,-337.8544,989.5661
-50.57122,83.1005,-10.765942,97.87385,195.0993,-315.3838,1031.3293
-132.00471,242.93369,-126.62373,304.09802,163.51796,-211.39308,828.3385
103.6769,24.783352,120.027405,160.52948,-100.589386,-338.59744,993.4422
300.81573,-118.69203,489.3788,586.5744,-279.1713,104.96486,1005.88776
-114.02351,218.20332,-91.90396,262.7935,132.79422,-285.2007,1009.59064
34.101856,-248.13937,-18.185213,251.13104,-57.12235,395.28705,970.17834
-57.94259,-186.59012,-315.08447,370.74448,80.094475,255.9942,1008.5815
105.483925,120.886696,-221.85764,273.7906,-298.35428,-331.31305,1040.4266
139.48029,-30.774555,-401.16562,425.83527,573.5314,-91.71125,78.03204
-34.232403,363.03937,-57.007153,369.07895,34.750423,-351.6019,1176.3463
181.379,-85.58371,250.31299,320.74838,-388.81384,164.33212,1004.664
93.62545,-101.11563,27.12044,140.4479,-273.4754,266.88376,915.0543
-179.63753,152.31213,37.63508,238.50587,179.46461,-152.44849,1035.8904
-214.88217,52.602684,-663.2105,699.135,403.25522,-109.05758,1000.40265
95.78102,64.67062,604.0002,614.95734,-686.8632,-153.82925,961.60956
-137.03009,-33.689594,-111.566315,179.88684,254.10652,-139.29445,1061.3882
-54.89176,156.55276,-199.52687,259.48578,50.806843,-175.42232,1011.486
185.1676,44.313484,-175.11076,258.6784,-184.91782,-56.500706,1033.6101
-82.93448,-290.3098,470.0491,558.6628,-97.99572,-323.38782,80.76199
177.74724,214.56422,-482.79477,557.42505,-167.4481,-212.3585,759.9009
9.463292,-287.60458,-39.375942,290.4418,-25.146374,278.38998,996.7759
-354.94855,-143.22192,-907.1485,984.59094,339.51956,165.06915,971.096
-20.902037,-156.79997,495.4163,520.0581,41.06876,373.8437,994.3289
127.21856,-36.701767,402.03928,423.2814,-224.79999,53.724995,1005.9377
140.71733,-167.10622,-429.8165,482.14948,-178.6716,203.17593,1013.11523
-96.10576,-76.22223,50.654198,132.71025,152.15306,66.43085,1028.7548
101.93472,-14.933401,-36.009514,109.13477,-155.61723,17.385372,1161.4098
-364.11975,297.79715,-374.55917,601.2994,384.7058,-309.85846,995.33
-75.396286,27.096468,64.40635,102.79599,380.8049,-171.60045,1023.0133
-58.205914,84.528656,51.910076,115.011734,259.127,-371.34772,994.0797
105.49918,-52.75486,-700.5547,710.4154,-157.76535,-70.860825,1059.4791
-100.03439,-130.04878,131.26842,210.12135,276.25226,368.0744,1159.7062
-80.76297,85.42989,-130.0505,175.31137,261.22855,-273.7253,1015.9597
-482.4356,12.264439,-398.0051,625.5419,472.21866,-1.2660286,999.61414
-78.01209,34.60052,43.269806,95.68364,383.57352,-166.0949,940.0675
-224.58112,-187.9795,617.7141,683.6254,281.9071,231.15924,906.64435
79.44556,-12.989595,52.946438,96.35171,-342.41214,39.849644,1006.3141
-44.457317,185.19888,-112.039276,220.97032,81.38569,-288.373,1014.05615
398.40143,126.63325,-835.07355,933.86694,-424.97513,-95.49216,1006.7072
-60.64584,295.33636,13.782652,301.81363,75.69623,-321.5335,971.7511
-290.14407,-147.24529,139.4094,353.97705,326.99826,150.9365,935.4913
-186.8393,-54.39469,450.589,490.81378,-190.11458,24.196852,80.12178
82.57454,-19.438833,44.633434,95.85711,-121.76913,11.934729,1055.6642
-113.95998,8.149305,-16.10205,115.38017,153.2591,-20.691265,824.50244
-232.3154,139.55946,388.1999,473.44107,-107.31255,103.96631,76.04049
-112.1269,135.97322,152.18677,232.85611,173.86935,-188.83446,1000.1837
82.2441,-100.88544,198.23033,237.14394,-228.85535,298.3757,1026.8986
-15.216799,91.92511,-28.750437,97.51095,49.323982,-345.3285,981.0892
256.46204,-116.53568,-94.858025,297.23965,-445.28458,177.4578,1031.3469
297.6562,66.079285,-206.72093,368.37378,-328.96268,-100.79757,1226.8069
255.6617,199.2564,-176.59538,369.12323,-346.30176,-280.93246,1125.7495
167.66107,-434.329,567.37714,733.94055,-162.95645,445.9025,1021.04675
-315.19125,236.27878,-621.32104,735.6719,320.27975,-257.3925,970.4391
144.1456,-259.6976,1341.624,1374.1091,114.043526,-128.92165,83.91067
125.532524,280.6779,267.87405,407.79285,-100.316475,-323.69305,1016.6757
109.07284,228.26447,-128.66678,283.82513,-129.46988,-258.58383,997.12274
-198.29308,-232.07353,-387.43723,493.24042,202.77657,245.58289,986.0825
90.48716,-116.426926,-637.99054,654.8092,-110.26503,141.54555,998.8693
66.59708,-112.98884,-49.961586,140.34888,-202.31563,282.6616,984.9118
185.93784,102.29391,-191.92342,286.132,321.65588,106.92037,79.45242
229.45712,-118.157074,-238.06117,351.11935,-382.72836,199.01875,991.79407
100.91091,-24.041645,-25.83204,106.90442,-158.24852,71.65255,1024.2229
-0.60282147,80.30031,6.4267154,80.559326,-39.198975,-295.58652,969.3416
-64.949905,-55.98796,25.848055,89.561516,334.01437,315.45355,1002.05365
6.875327,94.97125,-18.700794,97.0389,-10.827441,-245.55592,996.79474
-140.88408,-203.16312,-455.98074,518.6926,179.3625,289.11624,1000.7029
30.269518,-238.36147,-90.96517,256.9185,3.6381335,236.73683,995.1595
96.272354,215.65321,574.9894,621.6007,-141.49005,-294.9995,747.02075
36.471912,-111.342575,447.27814,462.36902,-212.91568,146.48604,1028.7625
117.72609,80.23944,-26.113213,144.84378,-273.92273,-185.92355,1067.0884
-149.59514,-233.29868,-143.60634,312.13742,242.38966,329.26352,1008.9971
-154.06908,44.856186,-34.662155,164.16711,423.24866,-119.244286,986.32544
-155.05481,158.12872,91.10774,239.47302,196.76033,-198.25932,993.1429
125.332794,107.61775,63.831234,177.0998,-132.34897,-118.531044,1083.2732
-46.473396,67.23413,-60.96048,101.96276,192.58905,-254.34306,994.1313
-136.69698,-179.72427,43.713165,229.99509,235.8893,265.53558,814.32916
192.2568,-80.72502,88.591286,226.55605,-230.90399,86.24257,1002.34204
56.718174,58.696835,117.91237,143.40717,-324.4224,-325.0052,1064.6068
-125.167946,249.98001,-661.87006,718.4909,127.898605,-263.91968,980.921
331.36948,175.82088,495.4373,621.4313,-351.41626,-185.09119,997.4328
217.68294,-17.949116,-80.12613,232.65479,-287.70908,21.458963,1042.1636
-76.10718,34.78383,168.65573,188.27371,169.21901,-11.857455,946.22516
-27.926886,-87.91361,27.970562,96.39028,51.358665,175.11635,1013.41766
140.55956,128.57635,-60.486134,199.86917,-143.46738,-133.7218,994.1304
91.29293,123.86847,66.04399,167.45036,-139.37343,-195.31927,989.19226
105.29314,-175.83752,-247.74431,321.53186,-123.171326,202.9574,979.8512
264.51022,-12.399194,467.3046,537.11566,-331.10312,36.96231,1042.4325
131.68193,63.34994,323.5589,355.02637,-215.30843,-89.86332,706.7462
-39.96131,123.83034,222.45789,257.71765,44.33272,-124.96864,842.7358
-295.83698,-346.3158,-1348.9966,1423.8138,293.49725,352.31824,993.97784
10.672241,132.99484,-50.754433,142.74998,-13.291379,-257.84662,984.8398
95.19568,9.037526,-26.823154,99.31458,172.51016,82.94431,80.62012
115.481804,109.876434,-462.0374,488.76117,-119.94165,-108.21846,1035.6179
46.444386,-102.19127,-15.577381,113.326126,-102.01275,247.58394,899.6717
74.16088,99.02815,-142.13974,188.44133,-80.79024,-103.24108,1159.6874
92.43862,-17.81581,-48.172535,105.7493,-307.89273,53.87704,1049.507
-175.65265,-197.19385,563.6833,622.4774,233.63472,279.24835,1006.26685
174.43593,195.86978,432.35907,505.6948,-168.61826,-197.03363,993.9478
159.50536,90.41304,694.7565,718.5423,-156.29112,-85.61339,1013.1764
203.45502,91.17986,-330.91235,399.01218,-198.30923,-95.96974,988.492
206.59735,60.313507,-103.6031,238.85939,-179.50502,-69.41132,1000.8802
142.8658,-55.817127,325.1012,359.46765,-223.33119,88.39944,994.54736
67.10615,99.15189,-86.19179,147.5241,162.063,107.377754,79.64192
75.947845,-36.269917,246.55017,260.51984,-283.59833,130.0662,948.4189
-61.482174,-156.17314,-664.5723,685.4389,147.91026,429.8143,1009.3409
201.01526,155.22606,-160.36685,300.36652,-200.43898,-145.67912,990.1399
19.588991,-253.8675,4.29255,254.65836,-24.84456,305.27206,1003.4503
-17.510574,226.27406,-300.2795,376.39655,30.854898,-301.63037,907.5927
-216.3063,88.51981,-142.9736,273.9811,258.5868,-109.69497,1003.9109
-108.203354,-212.21146,-1.6507721,238.21082,201.13902,369.94662,977.4962
210.21684,-234.03223,21.78196,315.33582,-213.93684,211.74968,1000.7069
-120.86643,151.87286,93.673904,215.52002,133.8928,-129.4722,1036.4885
171.3225,139.6324,-245.73412,330.5055,-257.76648,-211.87732,868.53455
191.39833,-58.541595,172.93675,264.51385,-238.7835,79.298,990.80347
-128.60216,-92.482864,303.55753,342.40182,144.53683,110.115,936.8841
-37.70197,84.91505,47.62445,104.403595,186.83978,-390.36905,998.801
73.491745,-55.252243,-65.12208,112.67198,-110.544464,86.52271,954.5712
107.73137,-79.82789,740.8806,752.9161,-201.5295,140.53596,986.9079
145.35672,-248.45213,-128.25575,315.1295,-159.36052,250.48827,855.4579
-59.608387,-174.26776,69.02977,196.6915,141.26236,356.1233,985.26355
289.12488,-167.89555,-664.97284,744.2923,-312.7723,175.06586,997.80524
-107.33626,-36.676407,27.469025,116.708176,166.09178,35.993065,989.4911
-117.503174,165.57101,0.38167858,203.02936,239.06354,-315.11743,1009.4059
-22.425037,-146.89027,-183.05627,235.77374,25.030039,145.69241,985.2465
-212.20876,-305.99295,207.04443,426.06534,229.38098,350.3008,998.30756
60.04156,-77.6025,130.74706,163.46848,28.294197,-174.59126,82.08942
-66.53623,57.907665,83.44611,121.42339,376.54712,50.527092,998.4721
305.6407,98.69444,-517.79443,609.31757,275.84723,68.83034,54.4587
-76.44666,42.872223,100.965675,133.70186,-323.68607,395.18555,80.772446
256.29993,-137.19273,176.38458,340.03387,-377.69122,209.402,932.0592
-57.856186,133.09319,204.77686,250.98744,-91.40023,437.71228,81.056694
-157.70857,-229.51622,342.84207,441.6904,229.4615,333.84927,1111.6747
-205.01036,-51.59727,-116.49563,241.37683,222.7617,72.4667,956.9184
148.2413,291.89383,279.8009,430.6577,-144.30186,-272.4905,1001.4926
-134.95285,36.558117,69.32935,156.06198,404.40582,-120.11085,1007.0887
-280.25134,-138.99452,-142.22343,343.63907,331.25925,179.70023,992.7733
-195.5846,-68.91579,-112.794586,236.0622,186.27904,50.165684,1014.118
256.74698,-87.72772,-428.73694,507.37613,-280.874,62.39793,1121.3383
72.01392,166.7659,-222.96149,287.59122,-66.2153,-168.39157,963.34174
-34.74724,168.78906,16.670927,173.13306,33.404305,-159.38747,1038.0028
-442.97974,-20.01005,657.46655,793.0282,354.9061,175.38939,918.8768
-77.17698,36.53386,-3.5692546,85.46209,291.99588,-173.98096,1066.3325
272.99893,412.0832,279.7696,567.98944,-285.7795,-392.65155,1019.04425
-18.15452,258.84857,-30.617912,261.2846,24.383026,-366.2602,1013.1042
79.501526,-373.05194,-163.99957,415.19168,-83.2624,404.64948,991.07465
-140.45184,-42.14138,-59.78184,158.35562,119.89353,53.16421,1020.3145
26.277489,337.2048,-150.79562,370.32034,-14.311586,-326.91968,968.3607
-373.9542,-26.484634,402.7211,550.2068,449.39615,31.661749,990.05896
33.78504,-86.96463,-153.41866,179.5594,-32.075874,163.71582,1051.6334
-201.53438,33.640312,466.0536,508.87524,292.09503,-50.551136,859.0012
-102.876686,111.59637,359.1232,389.88055,210.15869,-205.18913,881.5152
-35.101585,-86.981606,36.366077,100.60036,95.99033,170.75392,1007.18915
-275.0448,-301.4188,771.5781,872.83203,308.32922,348.01886,1035.504
-166.5615,15.802541,44.74137,173.18846,159.33792,-27.46912,780.3579
384.47662,3.0512238,-373.44858,535.99945,-427.69455,-79.67953,1026.082
187.08763,124.86871,712.97687,747.6163,-310.86264,-197.34624,999.6827
235.98601,-169.98056,-496.96133,575.8067,-234.02885,152.81665,1033.3407
116.02893,-3.5187356,347.02127,365.92197,-421.7561,2.012476,1025.2524
-54.909485,-255.131,-15.535618,261.43497,70.16675,429.6683,1027.7324
-102.6448,-21.359188,-39.346123,111.98453,321.52603,81.873985,1019.0288
-132.23935,60.58281,-1.8935328,145.46866,151.2315,-71.34045,1067.505
-174.31226,47.78131,-242.85849,302.73434,454.02454,-118.50953,1003.90704
-302.02365,236.98907,928.2413,1004.497,309.6754,-243.88045,997.77155
-63.107372,345.05228,360.42844,502.94363,53.924515,-391.38834,1027.7457
-342.6034,117.089874,239.60454,434.16293,438.89465,-157.13309,1018.9721
-35.069267,159.45566,242.53354,292.36707,39.301373,-189.44006,999.17053
-127.892334,-49.46446,-124.10538,184.94687,156.38289,63.196827,1009.64276
-275.36063,26.189213,-55.024155,282.0231,272.019,18.288069,965.0521
79.33198,216.34431,-369.12842,435.1485,-84.67571,-368.9795,979.2164
53.917664,264.96704,-346.05194,439.16583,-69.041405,-313.70984,995.3466
-144.59248,47.053303,35.96747,156.2519,264.1094,-85.00258,993.8995
-302.50885,79.06297,-39.792534,315.1924,278.66995,-77.223885,979.87115
-11.363576,132.15689,123.93775,181.53557,9.737162,-149.93474,933.9183
-122.494736,10.775354,136.59729,183.7931,474.57547,-43.309345,1005.2541
52.347794,121.17033,-72.233986,150.46696,-75.9716,-188.79175,1018.7455
-39.02025,-164.52107,-262.02216,311.84195,85.69958,348.40436,980.0326
194.30843,61.468094,-219.05591,299.19827,-296.87598,-86.53375,1001.7995
25.646074,-124.12092,-344.2671,366.85635,-45.164185,265.53943,1097.3953
29.700193,84.56245,-8.758492,90.053535,-67.44893,-193.85898,1010.38605
-148.09009,-124.8597,-155.00931,248.08975,160.18588,103.36899,968.79926
361.2606,26.529526,-139.52417,388.17526,-367.86218,-25.730213,1005.41504
-298.77014,139.77484,-406.73544,523.6739,327.1419,-155.53433,1032.2468
-91.09575,-119.86616,-564.7043,584.429,145.34154,164.02768,1002.0784
308.1034,79.8602,-220.7497,387.3445,-331.4043,-99.75358,1015.8184
-379.57935,120.061874,-973.0162,1051.3115,369.49695,-108.6099,998.12726
236.17145,-120.423454,135.51297,297.72897,-237.20702,93.43936,986.06805
64.17867,-140.24869,41.26318,159.65985,-35.255154,166.42697,696.8579
58.472286,-190.70909,300.8628,360.98117,-53.44779,215.63806,1064.2135
126.15215,-132.77745,-191.58878,265.04807,-204.32573,169.76738,954.36365
-100.60267,-44.81894,6.6828737,110.33727,372.41052,175.17036,1016.72284
-50.74703,359.07666,-292.67468,466.01483,57.374405,-351.83917,994.4067
-283.75702,-59.650307,58.414165,295.78445,453.75894,88.9299,988.70013
52.25702,-84.99554,-163.036,191.14337,-83.31332,106.13447,956.499
192.05495,-144.19043,-11.570251,240.43684,-225.17046,146.40248,910.37195
59.12235,97.38907,-233.16771,259.51355,-130.19054,-203.30717,1023.3325
82.81973,4.7543516,116.96264,143.39445,204.71854,24.56237,80.326485
142.32953,44.561504,-316.10156,349.51917,-148.29874,-47.1965,1021.9532
45.788197,-276.2344,47.878094,284.06747,-43.8512,344.65515,832.9738
-75.679695,82.77621,363.95428,380.84387,205.72656,-199.09723,995.2085
-143.36545,143.6537,841.02686,865.16833,165.5696,-124.32438,990.04846
-66.48204,-49.07116,137.96289,160.81548,209.7251,158.62866,1022.4967
202.91798,131.82594,216.53436,324.7167,-387.76578,-234.81035,1012.4618
-229.17891,5.5021634,-724.1419,759.5622,-324.93298,92.573616,79.08224
143.1096,231.89142,-421.7245,502.10114,-141.0942,-232.0454,977.58484
-81.18646,17.937984,407.58038,415.97452,221.09544,-50.196186,946.7621
138.82393,29.520977,-125.19504,189.25482,-456.4072,-100.537575,1022.7874
23.713642,-163.75096,-699.48114,718.7841,-26.19894,189.87042,1005.17206
155.82411,-351.95178,634.22186,741.88184,-163.49876,369.4078,1001.37854
-233.28131,6.6210847,-195.61615,304.51553,120.46758,456.86148,771.83203
43.59044,-139.8587,133.77821,198.38649,-32.398212,161.05515,957.9359
-3.2223835,-316.24,-70.43392,324.00473,-23.846512,321.84158,909.84607
26.9751,-247.1353,643.52655,689.8768,-37.98351,237.14983,985.2259
-69.32661,-128.48117,-42.673084,152.10063,73.90634,146.05534,851.05804
-16.130842,166.8432,143.42242,220.60568,31.461838,-407.24194,973.3546
-194.34209,110.14891,-970.448,995.8268,301.49463,-178.18367,1006.0571
-146.42102,-8.251152,29.41392,149.57404,297.41574,9.23294,1021.1837
-59.00196,181.86537,-391.00604,435.24936,133.6079,-476.45706,1009.6366
-55.31685,105.96473,-11.747342,120.11035,95.43101,-133.85031,1045.7313
46.088715,-89.47024,-95.55092,138.77713,-140.55794,316.61798,983.33185
110.68462,-64.415794,347.44308,370.2934,416.9214,-431.2895,82.33317
-105.46914,71.62626,80.54464,150.80292,314.32858,-220.94923,1014.9027
202.25194,92.67829,32.482346,224.8338,-201.27129,-99.34335,999.21295
-42.2271,138.73465,-143.8313,204.25027,119.46423,-344.7672,1059.3518
430.3527,-89.85769,-658.04443,791.39136,-452.00696,45.97918,1005.6412
-90.14232,89.34214,-647.1943,659.5211,112.90624,-102.511566,955.00104
-22.614899,198.0619,-204.09573,285.29855,55.328465,-493.1051,1025.2764
-79.89211,17.394615,52.54347,97.191345,196.56552,-15.629471,900.8642
73.37979,222.4909,305.3137,384.84183,-147.30363,-292.80698,989.63904
-369.22836,182.07983,335.34332,530.97815,428.55768,-202.93129,1036.6564
-192.08629,311.8201,-875.8101,949.3009,185.8153,-326.74887,973.23444
132.57344,63.570435,-190.13121,240.34729,-160.94524,-77.991745,967.3774
62.821297,-54.223427,58.191338,101.355545,-203.10345,169.87183,981.42267
-111.31307,89.96294,70.345566,159.47548,209.33344,-154.61829,998.99255
-27.79245,-150.21933,105.48548,185.64873,-191.12279,551.7828,999.26025
-392.77472,157.61026,174.03146,457.6024,392.51468,-157.71567,1087.9244
145.54977,-76.16582,213.57423,269.44373,-289.15808,143.11723,981.01404
182.86424,0.60659397,486.91608,520.1221,-191.47652,-8.224553,993.01263
-29.905752,152.42654,29.904373,158.18501,25.546663,-299.3195,993.37354
3.1290255,-167.1323,-116.57156,203.79382,27.977448,-213.02797,80.39803
-111.16263,-98.515366,31.753311,151.89041,165.9508,125.73622,1016.8624
-203.00818,-17.169224,-524.8514,563.0063,226.63118,16.205503,876.72144
39.395107,87.12163,239.75931,258.12146,-76.44317,-127.043465,1007.7447
-202.08708,182.78247,175.3606,324.03696,247.31174,-228.45682,979.21484
-66.20939,-50.875435,-13.122153,84.52339,119.83863,103.726105,988.14374
-11.206269,109.56633,-86.93426,140.31374,29.58248,-226.8914,993.9352
-48.57495,-82.64156,58.229374,112.15985,163.5511,164.36005,983.51105
-4.3250976,-193.31223,17.419014,194.14366,12.373151,191.76245,1010.0955
-103.803215,275.47763,160.40385,335.24985,105.301125,-269.09268,984.23785
76.45006,-42.86597,-113.053856,143.04994,290.50052,-135.13467,103.88654
75.589,-326.2345,3.8004923,334.89862,-113.16861,385.64417,1009.2796
-100.02008,69.67382,67.03049,139.1099,112.51883,-53.66175,1011.6398
-136.28113,-41.957096,-386.06696,411.55878,316.95352,72.63811,1007.9221
-22.03935,127.14248,-51.227047,138.83505,23.939924,-147.44397,982.37274
205.72295,-71.45143,105.44613,241.9631,-231.01166,86.278015,1015.36206
183.79626,-33.45149,-32.78019,189.66978,-173.40056,33.329456,698.86755
