tau_vis_px,tau_vis_py,tau_vis_pz,tau_vis_e,met_px,met_py
394.41605,-40.161346,231.64774,459.1995,-389.05817,44.09672
18.7387,-290.4099,-284.61166,407.33807,-14.219467,312.1308
-125.84179,84.77155,2.1114123,151.75012,123.58347,-75.08508
299.38348,371.01852,-696.743,844.2383,-324.5295,-356.6439
216.73792,-193.77269,53.71612,295.65414,-211.02141,190.98615
85.382706,-91.160934,-10.399791,125.335014,-80.5201,101.75435
-216.41338,13.5468235,314.95175,382.37918,209.9115,-10.369619
-76.09667,-355.88638,-21.982292,364.59564,57.622612,361.69806
-17.374157,84.97798,430.82074,439.77277,-4.1977053,-225.25668
-141.7125,254.21085,384.46054,482.22903,127.73535,-248.13187
-258.155,299.5228,482.14243,624.99097,258.13763,-300.14236
-60.21606,133.17175,-383.06592,410.15622,47.867653,-142.46024
-282.2848,-176.97647,45.00618,336.20297,282.1566,176.10083
178.28874,188.27466,-368.36865,450.53622,-174.62357,-181.15163
-377.05356,-161.94717,-400.6352,573.50226,389.034,153.98814
12.697044,-236.1477,-2.0662253,236.49786,-21.652641,196.48111
106.562065,-67.741745,-66.70261,142.81627,-109.98451,62.367985
88.00126,-144.89908,211.82251,271.44815,-66.23712,145.88338
-95.49431,-64.36296,-104.43347,155.54216,535.0984,26.797054
319.73782,-179.7562,270.11417,455.53546,-303.3689,147.52129
35.164627,-115.81093,54.931713,133.03218,-36.363632,117.34882
-86.872856,-290.0557,319.89838,440.50262,90.47472,299.76547
173.48424,-254.43332,-438.86816,536.1611,-192.11511,234.0274
304.36676,-222.68779,-884.65717,961.6908,-276.6596,215.32535
-24.33884,-143.28085,-9.269159,145.63202,17.729101,141.12927
117.64679,374.30212,-189.48111,435.71805,-99.75693,-363.16467
157.08228,-95.09932,-273.93973,329.79306,-154.24193,96.2793
252.06412,76.19402,212.15955,338.19507,-255.47789,-67.226776
95.937126,-78.28815,-189.5008,226.5861,-106.84194,91.41079
-301.56003,32.25094,614.8949,685.6397,297.9536,-2.7798529
-446.395,-155.86072,65.71939,477.53525,420.788,159.17957
-231.8186,23.97593,-107.117485,256.49652,217.25255,-48.205395
23.758425,218.35674,154.00749,268.2688,-13.689957,-215.13812
210.97293,31.337734,-132.21776,250.95276,-213.91537,-24.6655
-65.560486,156.45763,31.893238,172.61343,90.198044,-155.98227
147.4734,110.96543,-1081.9922,1097.6469,-151.07909,-117.355125
-195.79391,60.66327,-587.7679,622.5315,206.66081,-48.41177
107.736885,-206.20898,-300.61014,380.13428,-107.557014,180.90819
-202.56558,-132.86465,257.66776,353.74286,200.03096,135.67393
209.57234,277.02896,504.81442,612.7832,-216.9566,-295.59952
-171.19923,-171.29959,11.685429,242.465,164.76973,163.14087
355.14127,-51.41507,1028.8328,1089.6185,-348.7493,48.14118
-55.99882,356.15564,-1222.8002,1274.8451,102.052536,-326.88068
-176.55257,177.26698,-136.41011,284.96332,168.0501,-201.5804
348.2736,196.42249,51.28088,403.1424,-343.03363,-194.68648
51.194645,-198.0389,268.6521,337.7229,-46.339355,193.73912
-149.97142,-331.74985,-652.71234,747.38696,134.53094,343.6895
21.53037,194.31158,137.05867,238.80098,-32.904087,-205.59515
-182.05313,60.35439,-664.5433,691.6847,172.29987,-98.34126
184.01271,58.66946,296.94995,354.2345,-181.64223,-47.797104
172.90744,-237.04141,-166.6818,337.45197,-190.30246,232.2573
150.01955,-251.4453,138.38293,323.8525,-151.31192,229.13902
-234.92395,138.56108,-112.75884,295.1401,230.64429,-150.39723
50.324463,104.71081,43.922726,124.26683,-56.313423,-112.40609
-56.883175,-210.55164,-698.3318,731.59924,62.430065,207.93991
132.18161,87.706,34.33764,162.36307,-135.64235,-103.17833
-183.03448,-95.580666,134.93704,246.67456,174.58946,77.369995
125.00501,116.67228,64.44985,182.73894,-119.65968,-111.03989
-237.09448,110.10814,-268.30505,376.37338,225.17299,-142.45445
72.56906,231.39636,116.81744,269.61612,-60.023296,-235.55692
154.00127,160.27122,1094.1461,1116.5309,-162.64926,-153.71951
58.50732,-241.72887,209.16312,324.9782,-65.32607,233.28381
-90.90367,310.75955,374.252,494.88074,92.336,-318.04807
149.47838,113.73559,301.08798,354.8725,-146.94077,-126.019775
310.63824,166.84433,-62.080647,358.03513,-7.912129,-403.65866
-158.48027,-326.67725,-230.17308,429.90213,155.95265,316.96814
276.92776,53.540134,319.71658,426.3744,-273.47958,-52.161446
-50.82053,152.21452,818.41327,833.9992,50.53659,-150.59833
-126.12245,282.72052,-260.2757,404.69803,121.09794,-279.50974
-243.48247,-49.59401,86.96568,269.68024,252.31511,49.908375
187.60399,-108.52475,1187.1786,1207.0011,141.107,-212.19254
58.26731,359.41812,-8.70055,364.21637,-54.894733,-353.9429
-0.72202796,385.23477,393.03992,550.3538,-3.6687646,-391.6912
110.07441,-102.25084,-507.7716,529.5339,-105.47549,108.91566
228.5634,148.80545,-45.206024,276.4979,-216.24615,-152.12146
-62.83405,221.27156,-118.13913,258.59787,65.53827,-209.13524
-187.63074,221.11458,969.97015,1012.45935,187.34978,-216.29697
294.9111,-411.09857,307.147,596.615,-281.9171,417.49182
218.13649,119.370636,95.23751,266.28336,-221.57993,-116.451324
69.31049,147.6188,875.82446,890.88,-54.560925,-136.04237
-407.16806,-27.796497,-311.2975,513.28937,394.15506,18.245903
149.85587,225.6218,321.0422,420.04233,-141.69743,-209.14494
-315.41266,42.102264,94.6843,332.00766,291.55377,-38.578262
52.917442,136.56902,538.3831,557.9496,-32.7275,-138.53354
-149.4553,112.84244,1000.88416,1018.2819,144.11858,-122.9362
402.814,-74.51714,-1017.7598,1097.1134,-391.20227,87.09824
-79.320305,93.94324,314.47598,337.70312,83.96481,-118.5322
-75.341225,175.51973,682.1134,708.35175,64.874435,-170.83739
171.58463,297.83588,-195.18803,395.33377,-174.23918,-296.19363
285.794,-74.97816,130.08597,322.83517,-291.22217,46.802094
153.36658,33.790318,174.23596,234.56992,-155.74046,4.8735156
-88.632614,247.43083,170.93114,313.5239,90.59847,-244.68251
459.72507,40.863758,-431.06805,631.56824,-454.40933,-55.29664
-186.45363,-128.7291,-104.14663,249.36731,180.5482,128.73479
319.6217,-316.13513,-1277.2871,1354.126,-301.4119,306.30963
391.50052,-197.2656,-2.124111,438.45956,-397.49664,166.77792
-420.34012,-62.678062,1485.4299,1545.0304,419.02167,62.3616
-137.9058,-14.8875675,632.39325,647.42957,131.44788,21.802994
167.20918,-94.68932,3.9871418,192.20361,-168.70168,93.15252
271.4114,-32.214153,-179.12047,326.78442,-260.6224,34.41271
-74.435455,182.87048,157.21889,252.42474,65.53909,-174.8068
-171.96738,-50.783043,342.99707,387.03894,174.56918,50.743217
-365.00342,-262.21732,-787.07605,906.3521,380.9747,263.26126
-263.32968,-54.4267,55.964054,274.6852,256.9269,56.831974
-144.63406,-84.77754,966.01666,980.4568,152.54839,92.49654
-114.076744,256.87585,321.03165,426.73215,103.290825,-242.87247
-37.352283,400.71765,-280.54742,490.60748,37.137817,-401.6501
-117.56402,-213.08907,131.39108,276.5747,128.51472,211.11896
-325.5316,213.73627,-273.2682,475.86646,315.4238,-215.1565
-221.1426,-240.7197,477.89194,579.1794,222.79793,247.23602
279.4846,-316.43277,1554.4087,1610.7258,-274.38937,317.48727
-107.2817,-367.7617,213.7179,438.6759,116.86802,359.91025
175.33928,-334.96616,-570.6468,684.54626,-182.19778,318.49857
-110.84213,-166.19124,-198.48181,281.61145,109.42646,163.81935
104.58421,285.9782,-26.036812,306.3882,-92.578285,-298.60196
-286.44446,36.502426,-84.26341,300.8074,283.92957,-36.571617
-144.69244,273.03613,403.35065,508.4314,137.3434,-231.64185
264.47507,-391.7739,275.29816,547.01276,-243.40445,393.19547
295.23474,57.05788,-190.2738,355.84293,-269.08047,-52.818913
-176.75891,-155.75142,-9.932072,235.81035,184.86435,154.77011
232.77138,-367.6944,27.438726,436.14282,-215.40994,373.24948
-165.38205,-9.713908,234.88914,287.43542,164.66591,3.775677
121.6134,117.26179,-4.2814603,168.99533,-108.648994,-132.24408
-161.49088,315.38333,-10.76485,354.48816,168.27637,-317.52118
-140.633,240.74123,-101.16454,296.5951,126.75339,-266.776
-3.6054144,-263.24997,-24.67851,264.72345,-0.9804471,267.57495
-235.9527,94.905304,-496.77692,558.0942,231.60416,-89.1912
-285.55316,-253.71327,-294.55402,482.40375,270.91324,227.76834
-5.6897645,278.86194,-216.3118,353.822,-0.684653,-271.95633
229.89586,176.75,524.6788,600.28156,-233.01767,-169.57486
-339.57086,-97.30677,1095.477,1151.1423,344.43982,96.68622
-285.08252,247.61299,261.13525,459.48822,274.528,-247.69843
-397.7315,25.40976,-703.2188,808.38995,388.5289,-37.033154
-2.9472396,378.40326,560.1005,675.9514,-28.548273,-366.67834
-121.64411,99.066475,162.60844,225.97746,144.29697,-50.033997
11.306,270.86008,-179.26839,325.01086,-4.7211084,-262.27734
-130.14764,-296.94452,292.0709,436.3801,128.16122,293.8695
261.37787,36.879845,448.73398,520.61676,-247.61319,-37.036827
204.00401,-79.730896,-35.619473,221.91618,-204.9767,75.48231
-48.796192,315.8171,31.728228,321.1755,43.168926,-340.08365
85.3792,-135.01883,696.27203,714.363,-94.70227,143.30682
-138.96912,5.3042436,31.559267,142.61209,132.05583,-3.2989888
356.98212,41.541626,-113.3302,376.96933,-339.29025,-52.45249
103.224236,-186.91467,494.6452,538.7636,-107.1918,192.3256
-357.9942,-76.68055,264.39136,451.99045,361.9589,73.35315
47.21945,-370.323,-729.4757,819.45654,-39.47664,370.86267
94.38642,336.20468,-738.22,816.6619,-89.25261,-331.9069
-33.57471,423.4616,120.8802,441.80295,20.046518,-414.9253
370.2515,251.25311,-1062.1722,1152.5736,-386.2633,-276.9406
118.0274,252.55644,-316.3172,421.64948,-105.030235,-248.26572
121.2632,51.474342,-96.27118,163.16846,-117.90052,-67.719955
200.3141,218.60568,242.42921,383.79633,-221.70503,-218.39459
412.105,133.69449,673.5588,800.8667,-405.47244,-132.44041
280.85287,-358.5242,676.8503,820.9902,-271.25153,386.41882
-206.08917,-151.03813,-159.87927,301.46536,193.38463,158.79088
13.69836,200.9266,245.6842,318.75958,-14.867834,-224.42986
112.61976,-99.81204,-434.18948,459.5748,-92.369835,101.334564
203.79959,-220.7758,171.41005,345.97134,-203.33136,223.57109
-181.00963,-106.24955,-35.91487,212.98665,179.26048,113.13534
180.89351,-237.6984,-49.933327,302.8476,-174.70554,230.34442
314.8005,72.64026,819.1791,880.5858,-311.7227,-80.85073
313.46906,-222.96255,87.67709,394.54224,-312.82956,228.24301
-35.624054,121.0616,311.48657,336.08218,37.381226,-114.41581
45.531395,200.36752,-301.07297,364.50854,-53.116127,-187.5937
-301.15387,-175.36613,-371.659,509.74753,316.59515,172.83423
145.90752,-101.620285,66.35517,189.7902,-159.44019,83.93176
225.42628,145.62544,180.40245,323.37106,-227.71529,-149.222
-108.89767,-216.84908,-331.74072,411.0194,79.80684,207.39297
404.06143,-116.96909,450.87115,616.63385,-402.4463,117.0657
-114.7101,-294.0496,421.44495,526.8677,81.854225,278.91357
232.76247,1.7205529,815.3386,847.9165,-229.91747,4.054142
172.41338,204.92926,-696.2163,745.9487,-193.31284,-207.66498
-259.66064,-231.74469,1335.6406,1380.2411,255.83473,229.86136
107.00779,336.3366,-142.48842,380.90585,-69.4132,-340.94757
118.06155,89.33233,708.5853,723.98236,-112.77767,-79.14739
-204.66028,-52.28645,70.369705,222.6486,191.39615,47.982803
49.458485,124.53226,4.373374,134.1325,-44.523384,-139.99098
-216.5541,56.35691,440.33478,493.93048,220.45203,-62.85582
-410.1609,43.060425,40.79395,414.4305,412.12213,-37.799797
-241.99162,31.964783,400.423,469.03522,236.13707,-36.640137
128.1438,54.188473,527.03674,545.09424,-122.830086,-36.808273
31.215508,173.50955,-11.72481,176.68602,-35.23957,-162.59215
214.83939,-158.57864,-245.04172,362.42484,-231.27788,141.92625
-167.85794,230.7347,-153.29057,323.9769,172.06544,-219.37204
285.7565,175.35886,191.02135,385.87274,-289.47583,-163.10915
189.53726,-111.55671,-201.79178,298.4808,-187.20093,109.87654
-73.10637,-156.77309,-119.090546,210.5658,71.304756,122.19789
-149.1655,84.216515,133.76674,217.34425,141.87408,-77.97973
-131.05292,204.61821,-168.57227,295.73654,113.37263,-204.99524
140.41704,-225.80031,-83.03252,278.56403,-144.02663,223.36662
-161.56554,-123.9411,120.42023,237.79741,154.0511,120.006905
-323.51895,60.291233,405.04593,521.8874,309.41483,-57.37445
2.2464077,232.521,-88.32982,248.74785,-18.849632,-229.38307
60.127415,162.17815,12.031054,173.38474,-70.25894,-165.43983
241.26874,-260.86536,149.905,385.73187,-243.35349,270.01056
-195.16869,89.856186,29.359713,216.88475,192.77824,-87.67518
-135.71594,-222.80495,84.05268,275.49237,131.29869,229.37216
112.8005,154.12143,-143.78546,239.06569,-122.04741,-156.10736
342.3946,-128.5263,248.26268,442.1484,-340.71985,121.33074
169.72133,-47.300007,-38.435604,180.33286,-166.81161,45.870075
24.481134,134.59398,191.10475,235.02591,-29.305195,-135.13211
-174.50446,-151.82152,-437.236,494.64835,175.39362,153.19817
-288.287,102.50408,-514.9041,598.9542,285.32962,-100.66094
29.938175,-197.07188,1.7774506,199.47891,-29.987026,192.0559
235.19785,314.96582,713.98114,815.116,-227.30186,-318.171
72.9053,-73.62601,-433.60562,445.85822,-106.14462,101.92477
-98.06369,-190.79178,320.6228,385.76932,80.468605,197.84756
94.72607,101.181244,103.2295,172.8287,-84.467476,-95.05321
334.89017,-343.49103,25.492838,480.45578,-314.8236,338.81027
260.72885,-295.10855,-133.47615,416.25977,-257.07745,298.6545
-522.6395,365.12408,22.769375,637.97095,513.72437,-357.70215
17.667503,-334.39072,382.5989,508.44,-29.620579,315.83038
-0.89745975,-256.8163,-131.13046,288.36615,-8.665516,244.38188
-20.041973,238.4005,-259.56827,353.02463,42.7043,-234.65698
194.0,21.788822,25.673218,196.90239,-192.77827,-22.214504
188.25552,10.469922,-10.298974,188.86607,-168.32361,0.5581359
-211.84734,-110.47342,204.78746,316.1211,201.61974,101.9366
251.0814,-198.34827,63.712124,326.3165,-229.08723,212.29681
-288.40695,-18.342524,-261.02914,389.42725,296.4606,30.048985
99.64689,190.82216,-182.01442,282.17038,-91.88853,-203.69542
-164.81389,178.71051,46.01307,247.4233,164.69879,-209.09772
152.9795,162.85257,-175.46732,284.1139,-151.92714,-181.52171
77.67916,-37.937973,41.209213,95.77035,-261.8546,99.76809
-253.5498,-230.04996,407.21143,532.13904,265.76517,262.78143
163.29207,-278.21362,-116.451385,342.97934,-177.22008,266.723
170.64058,-68.97169,817.87756,838.374,-159.05457,-25.793364
-71.78423,239.85927,611.1132,660.4133,46.757664,-234.90971
-239.71571,-219.25285,-11.174456,325.05435,244.71767,196.13966
-141.14339,-12.578942,-278.70764,312.66556,137.10895,8.688452
16.153105,-159.76207,-21.138449,161.962,-12.010963,159.30423
-250.85312,198.48343,-240.81396,400.3952,245.39792,-201.85246
-174.25812,-188.81432,-973.65796,1007.0225,166.05731,187.93028
273.7767,214.54335,950.57495,1012.21466,-273.94516,-181.89139
-93.78664,274.62476,309.78003,424.79913,96.576935,-278.54858
-132.77255,-34.66584,-205.07635,246.75612,135.64496,36.797306
162.11247,282.31418,-156.23033,361.10553,-168.89217,-266.1771
-249.52283,-20.009628,-717.7955,760.23535,94.69276,288.46762
92.415276,141.42609,397.6463,432.04742,-92.15863,-170.35931
-373.4515,-154.24265,134.17036,425.74646,369.63242,148.70946
197.20853,332.5412,-710.2223,808.635,-226.17839,-331.82962
57.368805,80.802704,-193.11885,217.06235,-184.76855,-65.80981
-81.88062,249.84677,394.01575,473.69257,81.36351,-244.20732
180.82735,176.6046,371.96997,449.72238,-172.60005,-173.44324
373.7906,37.79708,-423.6739,566.37506,-399.85538,-42.611565
-170.28976,182.14297,459.02615,522.38245,171.15767,-176.11961
-110.59345,402.4653,-93.32888,433.04236,128.61269,-406.8329
-97.02991,243.27965,-569.6758,627.0037,104.10822,-243.46205
150.37575,109.39984,-494.2701,528.112,-173.147,-107.4721
248.33171,-302.1287,-85.64282,400.52026,-226.40706,316.3192
244.12811,73.41129,171.08058,307.0546,-231.99248,-82.96891
401.36728,130.05135,352.57825,550.031,-387.48392,-133.0912
-144.30023,-140.86076,-94.07452,222.52592,145.51772,120.65186
97.92329,-554.6969,499.73254,753.00085,-80.43285,542.79517
111.73012,225.11844,-557.03656,611.10803,-126.61014,-224.16165
40.797222,-120.37729,128.04082,180.41896,-58.143974,109.09883
-91.84338,-122.64438,-163.41345,224.01073,164.56981,268.30652
30.769892,186.06563,-191.86122,269.03293,-16.013145,-166.87694
-167.07077,255.69962,-411.91708,512.80853,168.86368,-258.5951
-42.81778,314.96783,1246.2361,1286.3325,54.122242,-318.97238
358.71597,-3.9637067,-886.69946,956.5191,-361.20428,8.603559
-293.82556,-181.82472,-71.46256,353.04102,359.73813,210.88928
251.50237,-51.29972,-71.03953,266.33707,-247.25558,40.50561
-211.27124,-91.13475,-125.00961,262.28967,196.66849,69.0818
-211.77403,-25.733229,-387.61368,442.4419,196.40988,51.343056
-205.72258,97.53407,-90.22337,244.96552,199.78857,-98.50069
22.962683,347.26846,-101.49563,362.60953,-45.20295,-360.47275
-98.50926,-9.207704,192.03787,216.44487,145.11105,-1.8145462
-207.92647,226.44203,-1741.1598,1768.1234,205.73157,-224.73851
-343.38675,270.09863,435.35852,616.77075,350.46692,-274.84317
-271.34464,183.27612,836.3155,898.1593,267.33237,-178.34755
12.428684,168.80634,46.515774,175.53857,-33.957226,-157.22365
141.48174,-249.46042,-190.90785,344.52658,-140.83401,246.84642
31.747427,146.61884,34.475574,154.34999,-36.521107,-146.53824
237.82196,6.3238463,146.02547,279.21924,-246.79228,-1.3887316
116.9252,-45.614132,-6.9495106,125.83297,-119.13553,47.13546
163.0161,-56.417046,-91.332985,195.1893,-139.67166,49.12396
184.94794,-243.10788,-233.14502,384.27246,-195.76472,225.28142
195.9986,-102.51799,-258.49454,340.25043,-175.34737,115.42024
-23.568674,214.93503,150.76865,263.69086,24.662922,-210.25618
-77.29897,118.62586,189.15303,236.96701,87.724304,-119.02346
-272.06146,117.80224,1343.7485,1376.065,259.55447,-120.58589
153.94342,-378.94177,-917.4001,1004.4683,-133.29457,370.9965
-180.54655,-267.6858,-132.40361,348.98615,166.53531,263.94684
-89.85333,235.79051,-118.65246,278.84412,84.29613,-241.21475
-121.82547,-218.24622,-331.1767,414.91873,119.909256,213.75478
-104.84665,340.96912,-280.82526,454.00146,108.57725,-340.94318
-344.13232,71.542885,-225.70914,418.42252,354.52808,-63.672493
140.50568,32.48179,35.17871,148.45233,-141.9536,-13.608711
-151.77165,-228.39568,-248.15675,369.87924,145.0766,241.19113
-332.515,266.09717,282.3106,510.9552,334.6632,-271.61755
60.99873,107.02863,-340.56848,362.16547,-51.058704,-122.735504
-188.0725,33.075966,-202.4319,278.28754,204.39812,-42.081223
122.35652,-329.2091,-494.77078,606.75244,-127.150505,352.44052
441.3803,-180.09161,-108.06687,488.97888,-443.05518,179.24698
-309.23987,-95.75503,522.13477,614.3517,308.587,94.56718
-132.14236,-433.53015,187.21477,490.37552,100.210526,420.9887
149.03775,201.96155,-212.21957,328.69437,-181.30368,-194.28339
404.30075,-8.45471,503.9634,646.15454,-421.01346,-0.2985861
274.96283,313.49628,-888.11725,981.14655,-269.1121,-317.87573
3.9019914,438.00357,149.28873,462.76413,-14.430952,-426.05865
-224.61798,-120.66171,89.18253,270.12225,226.73212,130.4271
254.39108,172.4322,91.97474,320.7913,-251.76643,-164.27116
256.58603,-319.38278,405.1402,576.1779,-251.22902,315.22253
156.98866,38.496605,16.585367,162.49423,-155.0023,-23.138506
178.05269,-4.9989643,-95.735,202.2233,-146.54752,9.312273
123.56936,273.33942,222.76259,373.6518,-142.05405,-266.58203
379.96164,196.49263,673.9743,798.38666,-383.53018,-174.81563
91.916855,133.2894,-323.34332,361.70447,-90.54847,-129.51808
184.35751,376.94867,691.5361,808.95123,-178.80153,-373.45404
-192.94933,-60.59853,-54.960796,209.58313,202.92311,71.62518
-408.58932,291.39264,389.11716,635.03314,409.45007,-295.19653
102.96039,234.35008,146.36923,295.02188,-101.351494,-235.8196
227.39716,-405.37036,-537.7919,710.81274,-229.24959,401.3669
-247.03828,-182.4662,-666.0966,733.5321,248.09303,189.2281
-407.66293,8.340214,738.83374,843.92126,405.12424,-8.649071
-16.866953,310.09283,-283.9192,420.87625,32.10892,-304.12823
-59.611935,134.47612,583.5091,601.7703,224.6267,-255.97864
115.90503,-79.6136,122.35239,186.39668,152.77948,67.98556
